"Plot Title: 20386722"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385905)","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385906)","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20469555)"
429,05/29/19 02:30:01 AM,0.2615,0.3775,0.2904
430,05/29/19 02:45:01 AM,0.2611,0.3775,0.2904
431,05/29/19 03:00:01 AM,0.2611,0.3775,0.2904
432,05/29/19 03:15:01 AM,0.2611,0.3775,0.2904
433,05/29/19 03:30:01 AM,0.2611,0.3775,0.2904
434,05/29/19 03:45:01 AM,0.2607,0.3775,0.2904
435,05/29/19 04:00:01 AM,0.2607,0.3775,0.2904
436,05/29/19 04:15:01 AM,0.2611,0.3775,0.2908
437,05/29/19 04:30:01 AM,0.2607,0.3775,0.2908
438,05/29/19 04:45:01 AM,0.2611,0.3775,0.2904
439,05/29/19 05:00:01 AM,0.2607,0.3775,0.2908
440,05/29/19 05:15:01 AM,0.2607,0.3775,0.2908
441,05/29/19 05:30:01 AM,0.2604,0.3775,0.2908
442,05/29/19 05:45:01 AM,0.2604,0.3775,0.2908
443,05/29/19 06:00:01 AM,0.2607,0.3775,0.2908
444,05/29/19 06:15:01 AM,0.2604,0.3775,0.2908
445,05/29/19 06:30:01 AM,0.2604,0.3775,0.2908
446,05/29/19 06:45:01 AM,0.2604,0.3775,0.2908
447,05/29/19 07:00:01 AM,0.2604,0.3769,0.2908
448,05/29/19 07:15:01 AM,0.2607,0.3775,0.2908
449,05/29/19 07:30:01 AM,0.2604,0.3775,0.2908
450,05/29/19 07:45:01 AM,0.2600,0.3769,0.2911
451,05/29/19 08:00:01 AM,0.2600,0.3769,0.2908
452,05/29/19 08:15:01 AM,0.2600,0.3769,0.2911
453,05/29/19 08:30:01 AM,0.2596,0.3769,0.2911
454,05/29/19 08:45:01 AM,0.2596,0.3775,0.2911
455,05/29/19 09:00:01 AM,0.2596,0.3780,0.2911
456,05/29/19 09:15:01 AM,0.2592,0.3780,0.2911
457,05/29/19 09:30:01 AM,0.2592,0.3780,0.2914
458,05/29/19 09:45:01 AM,0.2592,0.3780,0.2914
459,05/29/19 10:00:01 AM,0.2592,0.3780,0.2914
460,05/29/19 10:15:01 AM,0.2596,0.3787,0.2919
461,05/29/19 10:30:01 AM,0.2592,0.3780,0.2914
462,05/29/19 10:45:01 AM,0.2592,0.3787,0.2919
463,05/29/19 11:00:01 AM,0.2596,0.3775,0.2919
464,05/29/19 11:15:01 AM,0.2592,0.3780,0.2914
465,05/29/19 11:30:01 AM,0.2592,0.3787,0.2919
466,05/29/19 11:45:01 AM,0.2592,0.3780,0.2919
467,05/29/19 12:00:01 PM,0.2592,0.3780,0.2919
468,05/29/19 12:15:01 PM,0.2592,0.3780,0.2919
469,05/29/19 12:30:01 PM,0.2592,0.3793,0.2919
470,05/29/19 12:45:01 PM,0.2592,0.3793,0.2919
471,05/29/19 01:00:01 PM,0.2592,0.3793,0.2919
472,05/29/19 01:15:01 PM,0.2592,0.3793,0.2922
473,05/29/19 01:30:01 PM,0.2592,0.3793,0.2919
474,05/29/19 01:45:01 PM,0.2596,0.3793,0.2922
475,05/29/19 02:00:01 PM,0.2592,0.3793,0.2919
476,05/29/19 02:15:01 PM,0.2592,0.3798,0.2922
477,05/29/19 02:30:01 PM,0.2596,0.3798,0.2922
478,05/29/19 02:45:01 PM,0.2592,0.3793,0.2922
479,05/29/19 03:00:01 PM,0.2596,0.3798,0.2922
480,05/29/19 03:15:01 PM,0.2592,0.3793,0.2925
481,05/29/19 03:30:01 PM,0.2596,0.3798,0.2925
482,05/29/19 03:45:01 PM,0.2592,0.3793,0.2925
483,05/29/19 04:00:01 PM,0.2596,0.3793,0.2922
484,05/29/19 04:15:01 PM,0.2592,0.3798,0.2925
485,05/29/19 04:30:01 PM,0.2592,0.3798,0.2922
486,05/29/19 04:45:01 PM,0.2592,0.3793,0.2922
487,05/29/19 05:00:01 PM,0.2592,0.3798,0.2922
488,05/29/19 05:15:01 PM,0.2592,0.3804,0.2922
489,05/29/19 05:30:01 PM,0.2592,0.3804,0.2922
490,05/29/19 05:45:01 PM,0.2592,0.3798,0.2922
491,05/29/19 06:00:01 PM,0.2589,0.3798,0.2922
492,05/29/19 06:15:01 PM,0.2592,0.3798,0.2922
493,05/29/19 06:30:01 PM,0.2589,0.3804,0.2922
494,05/29/19 06:45:01 PM,0.2592,0.3798,0.2922
495,05/29/19 07:00:01 PM,0.2589,0.3804,0.2919
496,05/29/19 07:15:01 PM,0.2589,0.3798,0.2922
497,05/29/19 07:30:01 PM,0.2589,0.3798,0.2919
498,05/29/19 07:45:01 PM,0.2585,0.3804,0.2919
499,05/29/19 08:00:01 PM,0.2585,0.3793,0.2919
500,05/29/19 08:15:01 PM,0.2589,0.3804,0.2922
501,05/29/19 08:30:01 PM,0.2585,0.3798,0.2919
502,05/29/19 08:45:01 PM,0.2585,0.3804,0.2914
503,05/29/19 09:00:01 PM,0.2582,0.3793,0.2914
504,05/29/19 09:15:01 PM,0.2582,0.3793,0.2919
505,05/29/19 09:30:01 PM,0.2582,0.3793,0.2914
506,05/29/19 09:45:01 PM,0.2582,0.3793,0.2914
507,05/29/19 10:00:01 PM,0.2582,0.3793,0.2914
508,05/29/19 10:15:01 PM,0.2582,0.3793,0.2911
509,05/29/19 10:30:01 PM,0.2579,0.3787,0.2914
510,05/29/19 10:45:01 PM,0.2579,0.3787,0.2911
511,05/29/19 11:00:01 PM,0.2579,0.3787,0.2911
512,05/29/19 11:15:01 PM,0.2579,0.3787,0.2911
513,05/29/19 11:30:01 PM,0.2579,0.3787,0.2911
514,05/29/19 11:45:01 PM,0.2579,0.3787,0.2911
515,05/30/19 12:00:01 AM,0.2579,0.3787,0.2911
516,05/30/19 12:15:01 AM,0.2579,0.3787,0.2911
517,05/30/19 12:30:01 AM,0.2579,0.3780,0.2911
518,05/30/19 12:45:01 AM,0.2579,0.3780,0.2911
519,05/30/19 01:00:01 AM,0.2579,0.3780,0.2911
520,05/30/19 01:15:01 AM,0.2579,0.3780,0.2911
521,05/30/19 01:30:01 AM,0.2579,0.3780,0.2911
522,05/30/19 01:45:01 AM,0.2579,0.3780,0.2911
523,05/30/19 02:00:01 AM,0.2579,0.3780,0.2911
524,05/30/19 02:15:01 AM,0.2575,0.3780,0.2911
525,05/30/19 02:30:01 AM,0.2579,0.3780,0.2914
526,05/30/19 02:45:01 AM,0.2579,0.3780,0.2908
527,05/30/19 03:00:01 AM,0.2579,0.3775,0.2908
528,05/30/19 03:15:01 AM,0.2575,0.3775,0.2911
529,05/30/19 03:30:01 AM,0.2579,0.3775,0.2908
530,05/30/19 03:45:01 AM,0.2575,0.3775,0.2911
531,05/30/19 04:00:01 AM,0.2579,0.3775,0.2908
532,05/30/19 04:15:01 AM,0.2575,0.3775,0.2911
533,05/30/19 04:30:01 AM,0.2579,0.3775,0.2911
534,05/30/19 04:45:01 AM,0.2575,0.3775,0.2908
535,05/30/19 05:00:01 AM,0.2579,0.3775,0.2911
536,05/30/19 05:15:01 AM,0.2575,0.3775,0.2908
537,05/30/19 05:30:01 AM,0.2579,0.3775,0.2908
538,05/30/19 05:45:01 AM,0.2575,0.3775,0.2908
539,05/30/19 06:00:01 AM,0.2579,0.3775,0.2908
540,05/30/19 06:15:01 AM,0.2575,0.3775,0.2908
541,05/30/19 06:30:01 AM,0.2579,0.3775,0.2908
542,05/30/19 06:45:01 AM,0.2575,0.3769,0.2908
543,05/30/19 07:00:01 AM,0.2575,0.3769,0.2908
544,05/30/19 07:15:01 AM,0.2575,0.3775,0.2908
545,05/30/19 07:30:01 AM,0.2579,0.3780,0.2908
546,05/30/19 07:45:01 AM,0.2575,0.3780,0.2908
547,05/30/19 08:00:01 AM,0.2575,0.3780,0.2908
548,05/30/19 08:15:01 AM,0.2571,0.3780,0.2908
549,05/30/19 08:30:01 AM,0.2575,0.3780,0.2908
550,05/30/19 08:45:01 AM,0.2571,0.3780,0.2908
551,05/30/19 09:00:01 AM,0.2571,0.3769,0.2908
552,05/30/19 09:15:01 AM,0.2575,0.3780,0.2908
553,05/30/19 09:30:01 AM,0.2571,0.3787,0.2908
554,05/30/19 09:45:01 AM,0.2571,0.3775,0.2908
555,05/30/19 10:00:01 AM,0.2575,0.3775,0.2914
556,05/30/19 10:15:01 AM,0.2571,0.3780,0.2908
557,05/30/19 10:30:01 AM,0.2571,0.3775,0.2911
558,05/30/19 10:45:01 AM,0.2571,0.3787,0.2914
559,05/30/19 11:00:01 AM,0.2571,0.3780,0.2911
560,05/30/19 11:15:01 AM,0.2571,0.3787,0.2911
561,05/30/19 11:30:01 AM,0.2575,0.3780,0.2914
562,05/30/19 11:45:01 AM,0.2571,0.3787,0.2911
563,05/30/19 12:00:01 PM,0.2571,0.3793,0.2914
564,05/30/19 12:15:01 PM,0.2575,0.3793,0.2914
565,05/30/19 12:30:01 PM,0.2575,0.3793,0.2914
566,05/30/19 12:45:01 PM,0.2575,0.3787,0.2911
567,05/30/19 01:00:01 PM,0.2575,0.3787,0.2919
568,05/30/19 01:15:01 PM,0.2579,0.3793,0.2914
569,05/30/19 01:30:01 PM,0.2575,0.3793,0.2914
570,05/30/19 01:45:01 PM,0.2575,0.3793,0.2914
571,05/30/19 02:00:01 PM,0.2575,0.3793,0.2919
572,05/30/19 02:15:01 PM,0.2575,0.3798,0.2914
573,05/30/19 02:30:01 PM,0.2575,0.3793,0.2914
574,05/30/19 02:45:01 PM,0.2579,0.3793,0.2914
575,05/30/19 03:00:01 PM,0.2575,0.3804,0.2914
576,05/30/19 03:15:01 PM,0.2579,0.3793,0.2914
577,05/30/19 03:30:01 PM,0.2575,0.3793,0.2911
578,05/30/19 03:45:01 PM,0.2575,0.3798,0.2914
579,05/30/19 04:00:01 PM,0.2571,0.3804,0.2911
580,05/30/19 04:15:01 PM,0.2571,0.3793,0.2911
581,05/30/19 04:30:01 PM,0.2571,0.3798,0.2911
582,05/30/19 04:45:01 PM,0.2571,0.3798,0.2911
583,05/30/19 05:00:01 PM,0.2571,0.3798,0.2914
584,05/30/19 05:15:01 PM,0.2575,0.3798,0.2911
585,05/30/19 05:30:01 PM,0.2746,0.3902,0.2887
586,05/30/19 05:45:01 PM,0.2660,0.3877,0.2911
587,05/30/19 06:00:01 PM,0.2653,0.3854,0.2914
588,05/30/19 06:15:01 PM,0.2646,0.3847,0.2914
589,05/30/19 06:30:01 PM,0.2642,0.3840,0.2914
590,05/30/19 06:45:01 PM,0.2642,0.3834,0.2919
591,05/30/19 07:00:01 PM,0.2639,0.3840,0.2919
592,05/30/19 07:15:01 PM,0.2639,0.3834,0.2919
593,05/30/19 07:30:01 PM,0.2639,0.3829,0.2922
594,05/30/19 07:45:01 PM,0.2639,0.3834,0.2919
595,05/30/19 08:00:01 PM,0.2639,0.3822,0.2919
596,05/30/19 08:15:01 PM,0.2635,0.3822,0.2919
597,05/30/19 08:30:01 PM,0.2635,0.3822,0.2922
598,05/30/19 08:45:01 PM,0.2635,0.3822,0.2922
599,05/30/19 09:00:01 PM,0.2632,0.3822,0.2922
600,05/30/19 09:15:01 PM,0.2632,0.3816,0.2922
601,05/30/19 09:30:01 PM,0.2632,0.3816,0.2922
602,05/30/19 09:45:01 PM,0.2632,0.3816,0.2922
603,05/30/19 10:00:01 PM,0.2628,0.3816,0.2922
604,05/30/19 10:15:01 PM,0.2628,0.3816,0.2922
605,05/30/19 10:30:01 PM,0.2628,0.3816,0.2922
606,05/30/19 10:45:01 PM,0.2632,0.3816,0.2922
607,05/30/19 11:00:01 PM,0.2628,0.3816,0.2922
608,05/30/19 11:15:01 PM,0.2632,0.3811,0.2922
609,05/30/19 11:30:01 PM,0.2628,0.3811,0.2922
610,05/30/19 11:45:01 PM,0.2632,0.3811,0.2922
611,05/31/19 12:00:01 AM,0.2628,0.3811,0.2922
612,05/31/19 12:15:01 AM,0.2628,0.3811,0.2922
613,05/31/19 12:30:01 AM,0.2624,0.3811,0.2922
614,05/31/19 12:45:01 AM,0.2628,0.3811,0.2922
615,05/31/19 01:00:01 AM,0.2628,0.3811,0.2925
616,05/31/19 01:15:01 AM,0.2628,0.3811,0.2925
617,05/31/19 01:30:01 AM,0.2628,0.3804,0.2925
618,05/31/19 01:45:01 AM,0.2628,0.3811,0.2925
619,05/31/19 02:00:01 AM,0.2624,0.3804,0.2925
620,05/31/19 02:15:01 AM,0.2628,0.3804,0.2925
621,05/31/19 02:30:01 AM,0.2628,0.3804,0.2925
622,05/31/19 02:45:01 AM,0.2628,0.3804,0.2925
623,05/31/19 03:00:01 AM,0.2624,0.3804,0.2925
624,05/31/19 03:15:01 AM,0.2628,0.3804,0.2925
625,05/31/19 03:30:01 AM,0.2628,0.3804,0.2925
626,05/31/19 03:45:01 AM,0.2628,0.3804,0.2925
627,05/31/19 04:00:01 AM,0.2624,0.3804,0.2925
628,05/31/19 04:15:01 AM,0.2628,0.3811,0.2925
629,05/31/19 04:30:01 AM,0.2628,0.3804,0.2925
630,05/31/19 04:45:01 AM,0.2628,0.3798,0.2925
631,05/31/19 05:00:01 AM,0.2624,0.3811,0.2925
632,05/31/19 05:15:01 AM,0.2628,0.3798,0.2925
633,05/31/19 05:30:01 AM,0.2624,0.3804,0.2925
634,05/31/19 05:45:01 AM,0.2628,0.3798,0.2925
635,05/31/19 06:00:01 AM,0.2624,0.3798,0.2925
636,05/31/19 06:15:01 AM,0.2624,0.3798,0.2925
637,05/31/19 06:30:01 AM,0.2628,0.3804,0.2925
638,05/31/19 06:45:01 AM,0.2624,0.3804,0.2925
639,05/31/19 07:00:01 AM,0.2628,0.3804,0.2925
640,05/31/19 07:15:01 AM,0.2624,0.3798,0.2928
641,05/31/19 07:30:01 AM,0.2628,0.3798,0.2925
642,05/31/19 07:45:01 AM,0.2628,0.3804,0.2928
643,05/31/19 08:00:01 AM,0.2628,0.3804,0.2925
644,05/31/19 08:15:01 AM,0.2628,0.3804,0.2925
645,05/31/19 08:30:01 AM,0.2628,0.3804,0.2925
646,05/31/19 08:45:01 AM,0.2628,0.3804,0.2925
647,05/31/19 09:00:01 AM,0.2624,0.3804,0.2925
648,05/31/19 09:15:01 AM,0.2628,0.3798,0.2928
649,05/31/19 09:30:01 AM,0.2624,0.3804,0.2932
650,05/31/19 09:45:01 AM,0.2624,0.3811,0.2928
651,05/31/19 10:00:01 AM,0.2624,0.3811,0.2928
652,05/31/19 10:15:01 AM,0.2624,0.3811,0.2928
653,05/31/19 10:30:01 AM,0.2624,0.3811,0.2928
654,05/31/19 10:45:01 AM,0.2624,0.3811,0.2932
655,05/31/19 11:00:01 AM,0.2624,0.3811,0.2932
656,05/31/19 11:15:01 AM,0.2624,0.3816,0.2932
657,05/31/19 11:30:01 AM,0.2628,0.3816,0.2935
658,05/31/19 11:45:01 AM,0.2624,0.3811,0.2935
659,05/31/19 12:00:01 PM,0.2624,0.3811,0.2932
660,05/31/19 12:15:01 PM,0.2624,0.3811,0.2935
661,05/31/19 12:30:01 PM,0.2621,0.3816,0.2935
662,05/31/19 12:45:01 PM,0.2624,0.3816,0.2935
663,05/31/19 01:00:01 PM,0.2621,0.3816,0.2935
664,05/31/19 01:15:01 PM,0.2621,0.3829,0.2938
665,05/31/19 01:30:01 PM,0.2624,0.3822,0.2938
666,05/31/19 01:45:01 PM,0.2624,0.3829,0.2935
667,05/31/19 02:00:01 PM,0.2621,0.3834,0.2935
668,05/31/19 02:15:01 PM,0.2624,0.3829,0.2938
669,05/31/19 02:30:01 PM,0.2621,0.3834,0.2938
670,05/31/19 02:45:01 PM,0.2621,0.3834,0.2935
671,05/31/19 03:00:01 PM,0.2621,0.3834,0.2938
672,05/31/19 03:15:01 PM,0.2618,0.3834,0.2942
673,05/31/19 03:30:01 PM,0.2618,0.3834,0.2938
674,05/31/19 03:45:01 PM,0.2621,0.3829,0.2935
675,05/31/19 04:00:01 PM,0.2618,0.3840,0.2938
676,05/31/19 04:15:01 PM,0.2621,0.3840,0.2938
677,05/31/19 04:30:01 PM,0.2618,0.3840,0.2935
678,05/31/19 04:45:01 PM,0.2618,0.3840,0.2938
679,05/31/19 05:00:01 PM,0.2615,0.3840,0.2935
680,05/31/19 05:15:01 PM,0.2618,0.3840,0.2935
681,05/31/19 05:30:01 PM,0.2618,0.3840,0.2938
682,05/31/19 05:45:01 PM,0.2615,0.3840,0.2935
683,05/31/19 06:00:01 PM,0.2615,0.3840,0.2935
684,05/31/19 06:15:01 PM,0.2615,0.3840,0.2938
685,05/31/19 06:30:01 PM,0.2615,0.3840,0.2932
686,05/31/19 06:45:01 PM,0.2615,0.3829,0.2932
687,05/31/19 07:00:01 PM,0.2611,0.3840,0.2935
688,05/31/19 07:15:01 PM,0.2611,0.3834,0.2932
689,05/31/19 07:30:01 PM,0.2615,0.3840,0.2932
690,05/31/19 07:45:01 PM,0.2611,0.3840,0.2932
691,05/31/19 08:00:01 PM,0.2607,0.3829,0.2928
692,05/31/19 08:15:01 PM,0.2607,0.3840,0.2928
693,05/31/19 08:30:01 PM,0.2611,0.3840,0.2932
694,05/31/19 08:45:01 PM,0.2611,0.3834,0.2928
695,05/31/19 09:00:01 PM,0.2607,0.3829,0.2925
696,05/31/19 09:15:01 PM,0.2604,0.3829,0.2925
697,05/31/19 09:30:01 PM,0.2600,0.3822,0.2925
698,05/31/19 09:45:01 PM,0.2596,0.3822,0.2925
699,05/31/19 10:00:01 PM,0.2592,0.3822,0.2922
700,05/31/19 10:15:01 PM,0.2592,0.3822,0.2922
701,05/31/19 10:30:01 PM,0.2592,0.3822,0.2922
702,05/31/19 10:45:01 PM,0.2589,0.3822,0.2922
703,05/31/19 11:00:01 PM,0.2589,0.3816,0.2922
704,05/31/19 11:15:01 PM,0.2589,0.3816,0.2922
705,05/31/19 11:30:01 PM,0.2589,0.3816,0.2919
706,05/31/19 11:45:01 PM,0.2589,0.3816,0.2919
707,06/01/19 12:00:01 AM,0.2589,0.3816,0.2919
708,06/01/19 12:15:01 AM,0.2585,0.3811,0.2919
709,06/01/19 12:30:01 AM,0.2585,0.3816,0.2919
710,06/01/19 12:45:01 AM,0.2585,0.3811,0.2919
711,06/01/19 01:00:01 AM,0.2585,0.3811,0.2919
712,06/01/19 01:15:01 AM,0.2585,0.3811,0.2919
713,06/01/19 01:30:01 AM,0.2585,0.3811,0.2922
714,06/01/19 01:45:01 AM,0.2582,0.3811,0.2919
715,06/01/19 02:00:01 AM,0.2582,0.3811,0.2914
716,06/01/19 02:15:01 AM,0.2582,0.3804,0.2919
717,06/01/19 02:30:01 AM,0.2582,0.3804,0.2919
718,06/01/19 02:45:01 AM,0.2582,0.3804,0.2919
719,06/01/19 03:00:01 AM,0.2582,0.3804,0.2914
720,06/01/19 03:15:01 AM,0.2579,0.3804,0.2914
721,06/01/19 03:30:01 AM,0.2579,0.3804,0.2911
722,06/01/19 03:45:01 AM,0.2579,0.3804,0.2911
723,06/01/19 04:00:01 AM,0.2579,0.3804,0.2911
724,06/01/19 04:15:01 AM,0.2579,0.3798,0.2911
725,06/01/19 04:30:01 AM,0.2579,0.3798,0.2911
726,06/01/19 04:45:01 AM,0.2579,0.3798,0.2911
727,06/01/19 05:00:01 AM,0.2582,0.3798,0.2911
728,06/01/19 05:15:01 AM,0.2575,0.3798,0.2911
729,06/01/19 05:30:01 AM,0.2575,0.3798,0.2908
730,06/01/19 05:45:01 AM,0.2579,0.3798,0.2911
731,06/01/19 06:00:01 AM,0.2575,0.3798,0.2908
732,06/01/19 06:15:01 AM,0.2575,0.3798,0.2908
733,06/01/19 06:30:01 AM,0.2579,0.3798,0.2908
734,06/01/19 06:45:01 AM,0.2575,0.3798,0.2911
735,06/01/19 07:00:01 AM,0.2575,0.3804,0.2911
736,06/01/19 07:15:01 AM,0.2579,0.3798,0.2911
737,06/01/19 07:30:01 AM,0.2575,0.3798,0.2911
738,06/01/19 07:45:01 AM,0.2575,0.3804,0.2908
739,06/01/19 08:00:01 AM,0.2575,0.3798,0.2908
740,06/01/19 08:15:01 AM,0.2579,0.3793,0.2911
741,06/01/19 08:30:01 AM,0.2579,0.3798,0.2911
742,06/01/19 08:45:01 AM,0.2575,0.3798,0.2908
743,06/01/19 09:00:01 AM,0.2579,0.3798,0.2908
744,06/01/19 09:15:01 AM,0.2579,0.3804,0.2908
745,06/01/19 09:30:01 AM,0.2579,0.3804,0.2908
746,06/01/19 09:45:01 AM,0.2575,0.3798,0.2911
747,06/01/19 10:00:01 AM,0.2575,0.3804,0.2908
748,06/01/19 10:15:01 AM,0.2575,0.3804,0.2908
749,06/01/19 10:30:01 AM,0.2575,0.3811,0.2908
750,06/01/19 10:45:01 AM,0.2575,0.3804,0.2908
751,06/01/19 11:00:01 AM,0.2575,0.3804,0.2908
752,06/01/19 11:15:01 AM,0.2575,0.3804,0.2911
753,06/01/19 11:30:01 AM,0.2575,0.3816,0.2908
754,06/01/19 11:45:01 AM,0.2575,0.3816,0.2908
755,06/01/19 12:00:01 PM,0.2575,0.3816,0.2911
756,06/01/19 12:15:01 PM,0.2575,0.3811,0.2911
757,06/01/19 12:30:01 PM,0.2579,0.3811,0.2911
758,06/01/19 12:45:01 PM,0.2575,0.3822,0.2911
759,06/01/19 01:00:01 PM,0.2575,0.3811,0.2911
760,06/01/19 01:15:01 PM,0.2575,0.3822,0.2911
761,06/01/19 01:30:01 PM,0.2575,0.3822,0.2911
762,06/01/19 01:45:01 PM,0.2575,0.3822,0.2911
763,06/01/19 02:00:01 PM,0.2579,0.3822,0.2908
764,06/01/19 02:15:01 PM,0.2575,0.3822,0.2908
765,06/01/19 02:30:01 PM,0.2579,0.3822,0.2908
766,06/01/19 02:45:01 PM,0.2579,0.3829,0.2908
767,06/01/19 03:00:01 PM,0.2579,0.3829,0.2908
768,06/01/19 03:15:01 PM,0.2579,0.3816,0.2908
769,06/01/19 03:30:01 PM,0.2579,0.3822,0.2911
770,06/01/19 03:45:01 PM,0.2579,0.3829,0.2911
771,06/01/19 04:00:01 PM,0.2579,0.3822,0.2908
772,06/01/19 04:15:01 PM,0.2575,0.3834,0.2908
773,06/01/19 04:30:01 PM,0.2579,0.3822,0.2904
774,06/01/19 04:45:01 PM,0.2575,0.3829,0.2904
775,06/01/19 05:00:01 PM,0.2575,0.3822,0.2904
776,06/01/19 05:15:01 PM,0.2575,0.3829,0.2904
777,06/01/19 05:30:01 PM,0.2579,0.3829,0.2901
778,06/01/19 05:45:01 PM,0.2571,0.3822,0.2898
779,06/01/19 06:00:01 PM,0.2657,0.3865,0.2895
780,06/01/19 06:15:01 PM,0.2666,0.3859,0.2890
781,06/01/19 06:30:01 PM,0.2653,0.3854,0.2890
782,06/01/19 06:45:01 PM,0.2642,0.3847,0.2895
783,06/01/19 07:00:01 PM,0.2639,0.3840,0.2895
784,06/01/19 07:15:01 PM,0.2635,0.3834,0.2898
785,06/01/19 07:30:01 PM,0.2632,0.3834,0.2895
786,06/01/19 07:45:01 PM,0.2632,0.3834,0.2898
787,06/01/19 08:00:01 PM,0.2624,0.3829,0.2898
788,06/01/19 08:15:01 PM,0.2666,0.3829,0.2887
789,06/01/19 08:30:01 PM,0.2657,0.3829,0.2890
790,06/01/19 08:45:01 PM,0.2653,0.3829,0.2890
791,06/01/19 09:00:01 PM,0.2650,0.3822,0.2890
792,06/01/19 09:15:01 PM,0.2646,0.3822,0.2890
793,06/01/19 09:30:01 PM,0.2646,0.3822,0.2890
794,06/01/19 09:45:01 PM,0.2646,0.3822,0.2890
795,06/01/19 10:00:01 PM,0.2670,0.3822,0.2887
796,06/01/19 10:15:01 PM,0.2698,0.3822,0.2877
797,06/01/19 10:30:01 PM,0.2691,0.3840,0.2881
798,06/01/19 10:45:01 PM,0.2687,0.3834,0.2884
799,06/01/19 11:00:01 PM,0.2680,0.3834,0.2884
800,06/01/19 11:15:01 PM,0.2680,0.3829,0.2884
801,06/01/19 11:30:01 PM,0.2680,0.3822,0.2884
802,06/01/19 11:45:01 PM,0.2673,0.3822,0.2887
803,06/02/19 12:00:01 AM,0.2673,0.3822,0.2887
804,06/02/19 12:15:01 AM,0.2673,0.3822,0.2887
805,06/02/19 12:30:01 AM,0.2698,0.3822,0.2881
806,06/02/19 12:45:01 AM,0.2694,0.3829,0.2898
807,06/02/19 01:00:01 AM,0.2698,0.3859,0.2904
808,06/02/19 01:15:01 AM,0.2691,0.3854,0.2908
809,06/02/19 01:30:01 AM,0.2705,0.3872,0.2895
810,06/02/19 01:45:01 AM,0.2766,0.3959,0.3005
811,06/02/19 02:00:01 AM,0.4387,0.3939,0.3144
812,06/02/19 02:15:01 AM,0.4387,0.3939,0.3160
813,06/02/19 02:30:01 AM,0.4387,0.3939,0.3175
814,06/02/19 02:45:01 AM,0.4387,0.3939,0.3195
815,06/02/19 03:00:01 AM,0.4380,0.3946,0.3204
816,06/02/19 03:15:01 AM,0.4394,0.3964,0.3216
817,06/02/19 03:30:01 AM,0.4387,0.3971,0.3240
818,06/02/19 03:45:01 AM,0.4394,0.3964,0.3223
819,06/02/19 04:00:01 AM,0.4387,0.3964,0.3223
820,06/02/19 04:15:01 AM,0.4394,0.3971,0.3216
821,06/02/19 04:30:01 AM,0.4387,0.3964,0.3231
822,06/02/19 04:45:01 AM,0.4394,0.3971,0.3231
823,06/02/19 05:00:01 AM,0.2749,0.3978,0.3216
824,06/02/19 05:15:01 AM,0.2746,0.3895,0.3207
825,06/02/19 05:30:01 AM,0.2739,0.3902,0.3192
826,06/02/19 05:45:01 AM,0.2739,0.3902,0.3148
827,06/02/19 06:00:01 AM,0.2732,0.3909,0.3095
828,06/02/19 06:15:01 AM,0.2736,0.3909,0.3110
829,06/02/19 06:30:01 AM,0.2729,0.3909,0.3113
830,06/02/19 06:45:01 AM,0.2732,0.3902,0.3110
831,06/02/19 07:00:01 AM,0.2729,0.3909,0.3102
832,06/02/19 07:15:01 AM,0.2726,0.3909,0.3098
833,06/02/19 07:30:01 AM,0.2726,0.3909,0.3098
834,06/02/19 07:45:01 AM,0.2726,0.3909,0.3098
835,06/02/19 08:00:01 AM,0.2715,0.3902,0.3102
836,06/02/19 08:15:01 AM,0.2701,0.3909,0.3098
837,06/02/19 08:30:01 AM,0.2694,0.3915,0.3095
838,06/02/19 08:45:01 AM,0.2691,0.3909,0.3095
839,06/02/19 09:00:01 AM,0.2684,0.3915,0.3095
840,06/02/19 09:15:01 AM,0.2684,0.3909,0.3098
841,06/02/19 09:30:01 AM,0.2684,0.3915,0.3095
842,06/02/19 09:45:01 AM,0.2684,0.3915,0.3092
843,06/02/19 10:00:01 AM,0.2680,0.3902,0.3092
844,06/02/19 10:15:01 AM,0.2680,0.3909,0.3092
845,06/02/19 10:30:01 AM,0.2680,0.3915,0.3092
846,06/02/19 10:45:01 AM,0.2677,0.3909,0.3092
847,06/02/19 11:00:01 AM,0.2677,0.3915,0.3092
848,06/02/19 11:15:01 AM,0.2680,0.3915,0.3092
849,06/02/19 11:30:01 AM,0.2677,0.3915,0.3087
850,06/02/19 11:45:01 AM,0.2677,0.3915,0.3087
851,06/02/19 12:00:01 PM,0.2677,0.3915,0.3087
852,06/02/19 12:15:01 PM,0.2677,0.3909,0.3087
853,06/02/19 12:30:01 PM,0.2677,0.3902,0.3087
854,06/02/19 12:45:01 PM,0.2677,0.3902,0.3084
855,06/02/19 01:00:01 PM,0.2677,0.3902,0.3084
856,06/02/19 01:15:01 PM,0.2677,0.3902,0.3084
857,06/02/19 01:30:01 PM,0.2673,0.3915,0.3084
858,06/02/19 01:45:01 PM,0.2677,0.3902,0.3084
859,06/02/19 02:00:01 PM,0.2673,0.3915,0.3084
860,06/02/19 02:15:01 PM,0.2673,0.3915,0.3084
861,06/02/19 02:30:01 PM,0.2677,0.3915,0.3084
