"Plot Title: 20386722"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385905)","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20385906)","Water Content, m³/m³ (LGR S/N: 20386722, SEN S/N: 20469555)"
2908,11/18/18 11:45:01 PM,0.2715,0.3822,0.2827
2909,11/19/18 12:00:01 AM,0.2712,0.3816,0.2830
2910,11/19/18 12:15:01 AM,0.2712,0.3816,0.2827
2911,11/19/18 12:30:01 AM,0.2712,0.3816,0.2827
2912,11/19/18 12:45:01 AM,0.2712,0.3816,0.2827
2913,11/19/18 01:00:01 AM,0.2708,0.3816,0.2827
2914,11/19/18 01:15:01 AM,0.2708,0.3816,0.2824
2915,11/19/18 01:30:01 AM,0.2708,0.3816,0.2824
2916,11/19/18 01:45:01 AM,0.2708,0.3816,0.2824
2917,11/19/18 02:00:01 AM,0.2708,0.3816,0.2824
2918,11/19/18 02:15:01 AM,0.2708,0.3816,0.2824
2919,11/19/18 02:30:01 AM,0.2708,0.3811,0.2824
2920,11/19/18 02:45:01 AM,0.2708,0.3816,0.2824
2921,11/19/18 03:00:01 AM,0.2708,0.3811,0.2821
2922,11/19/18 03:15:01 AM,0.2705,0.3811,0.2821
2923,11/19/18 03:30:01 AM,0.2705,0.3811,0.2821
2924,11/19/18 03:45:01 AM,0.2705,0.3816,0.2821
2925,11/19/18 04:00:01 AM,0.2705,0.3816,0.2821
2926,11/19/18 04:15:01 AM,0.2705,0.3811,0.2821
2927,11/19/18 04:30:01 AM,0.2705,0.3811,0.2824
2928,11/19/18 04:45:01 AM,0.2705,0.3811,0.2821
2929,11/19/18 05:00:01 AM,0.2705,0.3811,0.2821
2930,11/19/18 05:15:01 AM,0.2705,0.3811,0.2821
2931,11/19/18 05:30:01 AM,0.2701,0.3811,0.2821
2932,11/19/18 05:45:01 AM,0.2701,0.3811,0.2821
2933,11/19/18 06:00:01 AM,0.2701,0.3811,0.2821
2934,11/19/18 06:15:01 AM,0.2701,0.3811,0.2821
2935,11/19/18 06:30:01 AM,0.2701,0.3811,0.2821
2936,11/19/18 06:45:01 AM,0.2701,0.3811,0.2821
2937,11/19/18 07:00:01 AM,0.2698,0.3811,0.2821
2938,11/19/18 07:15:01 AM,0.2698,0.3811,0.2821
2939,11/19/18 07:30:01 AM,0.2698,0.3811,0.2821
2940,11/19/18 07:45:01 AM,0.2698,0.3811,0.2821
2941,11/19/18 08:00:01 AM,0.2698,0.3811,0.2821
2942,11/19/18 08:15:01 AM,0.2698,0.3811,0.2821
2943,11/19/18 08:30:01 AM,0.2698,0.3811,0.2821
2944,11/19/18 08:45:01 AM,0.2694,0.3811,0.2821
2945,11/19/18 09:00:01 AM,0.2694,0.3811,0.2821
2946,11/19/18 09:15:01 AM,0.2694,0.3811,0.2821
2947,11/19/18 09:30:01 AM,0.2694,0.3811,0.2821
2948,11/19/18 09:45:01 AM,0.2691,0.3811,0.2821
2949,11/19/18 10:00:01 AM,0.2694,0.3811,0.2821
2950,11/19/18 10:15:01 AM,0.2691,0.3811,0.2824
2951,11/19/18 10:30:01 AM,0.2691,0.3811,0.2824
2952,11/19/18 10:45:01 AM,0.2691,0.3811,0.2824
2953,11/19/18 11:00:01 AM,0.2691,0.3811,0.2824
2954,11/19/18 11:15:01 AM,0.2691,0.3811,0.2827
2955,11/19/18 11:30:01 AM,0.2691,0.3816,0.2827
2956,11/19/18 11:45:01 AM,0.2701,0.3816,0.2830
2957,11/19/18 12:00:01 PM,0.2701,0.3816,0.2830
2958,11/19/18 12:15:01 PM,0.2701,0.3822,0.2834
2959,11/19/18 12:30:01 PM,0.2701,0.3822,0.2837
2960,11/19/18 12:45:01 PM,0.2701,0.3822,0.2837
2961,11/19/18 01:00:01 PM,0.2705,0.3822,0.2840
2962,11/19/18 01:15:01 PM,0.2701,0.3822,0.2840
2963,11/19/18 01:30:01 PM,0.2698,0.3822,0.2840
2964,11/19/18 01:45:01 PM,0.2698,0.3816,0.2844
2965,11/19/18 02:00:01 PM,0.2698,0.3816,0.2840
2966,11/19/18 02:15:01 PM,0.2698,0.3816,0.2840
2967,11/19/18 02:30:01 PM,0.2698,0.3816,0.2844
2968,11/19/18 02:45:01 PM,0.2698,0.3816,0.2840
2969,11/19/18 03:00:01 PM,0.2694,0.3816,0.2840
2970,11/19/18 03:15:01 PM,0.2698,0.3816,0.2844
2971,11/19/18 03:30:01 PM,0.2694,0.3816,0.2844
2972,11/19/18 03:45:01 PM,0.2694,0.3816,0.2840
2973,11/19/18 04:00:01 PM,0.2694,0.3816,0.2844
2974,11/19/18 04:15:01 PM,0.2694,0.3816,0.2844
2975,11/19/18 04:30:01 PM,0.2694,0.3816,0.2840
2976,11/19/18 04:45:01 PM,0.2694,0.3816,0.2840
2977,11/19/18 05:00:01 PM,0.2691,0.3816,0.2844
2978,11/19/18 05:15:01 PM,0.2691,0.3816,0.2840
2979,11/19/18 05:30:01 PM,0.2691,0.3811,0.2840
2980,11/19/18 05:45:01 PM,0.2691,0.3811,0.2844
2981,11/19/18 06:00:01 PM,0.2687,0.3811,0.2840
2982,11/19/18 06:15:01 PM,0.2687,0.3811,0.2837
2983,11/19/18 06:30:01 PM,0.2687,0.3811,0.2840
2984,11/19/18 06:45:01 PM,0.2687,0.3811,0.2837
2985,11/19/18 07:00:01 PM,0.2684,0.3811,0.2837
2986,11/19/18 07:15:01 PM,0.2684,0.3811,0.2840
2987,11/19/18 07:30:01 PM,0.2684,0.3811,0.2837
2988,11/19/18 07:45:01 PM,0.2684,0.3811,0.2837
2989,11/19/18 08:00:01 PM,0.2684,0.3811,0.2834
2990,11/19/18 08:15:01 PM,0.2680,0.3811,0.2830
2991,11/19/18 08:30:01 PM,0.2680,0.3811,0.2827
2992,11/19/18 08:45:01 PM,0.2680,0.3811,0.2827
2993,11/19/18 09:00:01 PM,0.2680,0.3811,0.2827
2994,11/19/18 09:15:01 PM,0.2677,0.3811,0.2830
2995,11/19/18 09:30:01 PM,0.2677,0.3811,0.2824
2996,11/19/18 09:45:01 PM,0.2677,0.3811,0.2824
2997,11/19/18 10:00:01 PM,0.2677,0.3811,0.2827
2998,11/19/18 10:15:01 PM,0.2673,0.3811,0.2821
2999,11/19/18 10:30:01 PM,0.2673,0.3811,0.2824
3000,11/19/18 10:45:01 PM,0.2673,0.3811,0.2821
3001,11/19/18 11:00:01 PM,0.2670,0.3811,0.2821
3002,11/19/18 11:15:01 PM,0.2670,0.3811,0.2817
3003,11/19/18 11:30:01 PM,0.2666,0.3811,0.2821
3004,11/19/18 11:45:01 PM,0.2666,0.3811,0.2817
3005,11/20/18 12:00:01 AM,0.2664,0.3811,0.2817
3006,11/20/18 12:15:01 AM,0.2664,0.3811,0.2813
3007,11/20/18 12:30:01 AM,0.2660,0.3811,0.2817
3008,11/20/18 12:45:01 AM,0.2660,0.3804,0.2810
3009,11/20/18 01:00:01 AM,0.2660,0.3811,0.2810
3010,11/20/18 01:15:01 AM,0.2657,0.3811,0.2810
3011,11/20/18 01:30:01 AM,0.2657,0.3811,0.2810
3012,11/20/18 01:45:01 AM,0.2657,0.3804,0.2810
3013,11/20/18 02:00:01 AM,0.2653,0.3811,0.2810
3014,11/20/18 02:15:01 AM,0.2653,0.3804,0.2810
3015,11/20/18 02:30:01 AM,0.2653,0.3804,0.2810
3016,11/20/18 02:45:01 AM,0.2653,0.3804,0.2810
3017,11/20/18 03:00:01 AM,0.2653,0.3804,0.2810
3018,11/20/18 03:15:01 AM,0.2650,0.3811,0.2806
3019,11/20/18 03:30:01 AM,0.2650,0.3811,0.2806
3020,11/20/18 03:45:01 AM,0.2650,0.3804,0.2806
3021,11/20/18 04:00:01 AM,0.2650,0.3804,0.2806
3022,11/20/18 04:15:01 AM,0.2646,0.3804,0.2806
3023,11/20/18 04:30:01 AM,0.2646,0.3811,0.2806
3024,11/20/18 04:45:01 AM,0.2646,0.3804,0.2806
3025,11/20/18 05:00:01 AM,0.2646,0.3804,0.2806
3026,11/20/18 05:15:01 AM,0.2646,0.3804,0.2803
3027,11/20/18 05:30:01 AM,0.2646,0.3804,0.2803
3028,11/20/18 05:45:01 AM,0.2646,0.3811,0.2803
3029,11/20/18 06:00:01 AM,0.2642,0.3804,0.2803
3030,11/20/18 06:15:01 AM,0.2642,0.3811,0.2803
3031,11/20/18 06:30:01 AM,0.2642,0.3811,0.2803
3032,11/20/18 06:45:01 AM,0.2642,0.3811,0.2803
3033,11/20/18 07:00:01 AM,0.2642,0.3811,0.2803
3034,11/20/18 07:15:01 AM,0.2642,0.3811,0.2806
3035,11/20/18 07:30:01 AM,0.2642,0.3811,0.2803
3036,11/20/18 07:45:01 AM,0.2642,0.3811,0.2806
3037,11/20/18 08:00:01 AM,0.2642,0.3811,0.2803
3038,11/20/18 08:15:01 AM,0.2646,0.3811,0.2806
3039,11/20/18 08:30:01 AM,0.2646,0.3811,0.2803
3040,11/20/18 08:45:01 AM,0.2653,0.3811,0.2803
3041,11/20/18 09:00:01 AM,0.2657,0.3811,0.2806
3042,11/20/18 09:15:01 AM,0.2660,0.3811,0.2806
3043,11/20/18 09:30:01 AM,0.2664,0.3811,0.2810
3044,11/20/18 09:45:01 AM,0.2666,0.3811,0.2806
3045,11/20/18 10:00:01 AM,0.2666,0.3816,0.2810
3046,11/20/18 10:15:01 AM,0.2666,0.3811,0.2806
3047,11/20/18 10:30:01 AM,0.2666,0.3816,0.2813
3048,11/20/18 10:45:01 AM,0.2666,0.3816,0.2810
3049,11/20/18 11:00:01 AM,0.2677,0.3822,0.2817
3050,11/20/18 11:15:01 AM,0.2684,0.3829,0.2817
3051,11/20/18 11:30:01 AM,0.2684,0.3829,0.2830
3052,11/20/18 11:45:01 AM,0.2691,0.3834,0.2844
3053,11/20/18 12:00:01 PM,0.2691,0.3840,0.2850
3054,11/20/18 12:15:01 PM,0.2687,0.3840,0.2847
3055,11/20/18 12:30:01 PM,0.2687,0.3840,0.2850
3056,11/20/18 12:45:01 PM,0.2687,0.3840,0.2847
3057,11/20/18 01:00:01 PM,0.2684,0.3840,0.2850
3058,11/20/18 01:15:01 PM,0.2684,0.3840,0.2844
3059,11/20/18 01:30:01 PM,0.2684,0.3840,0.2844
3060,11/20/18 01:45:01 PM,0.2680,0.3840,0.2837
3061,11/20/18 02:00:01 PM,0.2680,0.3840,0.2840
3062,11/20/18 02:15:01 PM,0.2680,0.3840,0.2834
3063,11/20/18 02:30:01 PM,0.2677,0.3840,0.2837
3064,11/20/18 02:45:01 PM,0.2677,0.3840,0.2830
3065,11/20/18 03:00:01 PM,0.2677,0.3840,0.2834
3066,11/20/18 03:15:01 PM,0.2677,0.3834,0.2830
3067,11/20/18 03:30:01 PM,0.2673,0.3834,0.2830
3068,11/20/18 03:45:01 PM,0.2673,0.3834,0.2827
3069,11/20/18 04:00:01 PM,0.2673,0.3829,0.2827
3070,11/20/18 04:15:01 PM,0.2673,0.3829,0.2827
3071,11/20/18 04:30:01 PM,0.2670,0.3829,0.2827
3072,11/20/18 04:45:01 PM,0.2670,0.3829,0.2827
3073,11/20/18 05:00:01 PM,0.2670,0.3829,0.2827
3074,11/20/18 05:15:01 PM,0.2670,0.3829,0.2824
3075,11/20/18 05:30:01 PM,0.2670,0.3829,0.2824
3076,11/20/18 05:45:01 PM,0.2670,0.3829,0.2827
3077,11/20/18 06:00:01 PM,0.2670,0.3829,0.2827
3078,11/20/18 06:15:01 PM,0.2670,0.3822,0.2827
3079,11/20/18 06:30:01 PM,0.2666,0.3822,0.2827
3080,11/20/18 06:45:01 PM,0.2670,0.3822,0.2824
3081,11/20/18 07:00:01 PM,0.2670,0.3822,0.2824
3082,11/20/18 07:15:01 PM,0.2666,0.3834,0.2824
3083,11/20/18 07:30:01 PM,0.2670,0.3829,0.2824
3084,11/20/18 07:45:01 PM,0.2670,0.3822,0.2824
3085,11/20/18 08:00:01 PM,0.2670,0.3822,0.2824
3086,11/20/18 08:15:01 PM,0.2673,0.3829,0.2824
3087,11/20/18 08:30:01 PM,0.2666,0.3822,0.2821
3088,11/20/18 08:45:01 PM,0.2670,0.3822,0.2821
3089,11/20/18 09:00:01 PM,0.2670,0.3822,0.2821
3090,11/20/18 09:15:01 PM,0.2670,0.3822,0.2821
3091,11/20/18 09:30:01 PM,0.2666,0.3822,0.2821
3092,11/20/18 09:45:01 PM,0.2666,0.3822,0.2821
3093,11/20/18 10:00:01 PM,0.2666,0.3822,0.2821
3094,11/20/18 10:15:01 PM,0.2666,0.3822,0.2821
3095,11/20/18 10:30:01 PM,0.2666,0.3822,0.2821
3096,11/20/18 10:45:01 PM,0.2670,0.3822,0.2817
3097,11/20/18 11:00:01 PM,0.2666,0.3822,0.2817
3098,11/20/18 11:15:01 PM,0.2670,0.3822,0.2817
3099,11/20/18 11:30:01 PM,0.2670,0.3822,0.2817
3100,11/20/18 11:45:01 PM,0.2670,0.3822,0.2817
3101,11/21/18 12:00:01 AM,0.2666,0.3822,0.2817
3102,11/21/18 12:15:01 AM,0.2666,0.3822,0.2817
3103,11/21/18 12:30:01 AM,0.2664,0.3822,0.2817
3104,11/21/18 12:45:01 AM,0.2664,0.3816,0.2817
3105,11/21/18 01:00:01 AM,0.2664,0.3822,0.2817
3106,11/21/18 01:15:01 AM,0.2664,0.3816,0.2817
3107,11/21/18 01:30:01 AM,0.2664,0.3816,0.2817
3108,11/21/18 01:45:01 AM,0.2664,0.3822,0.2813
3109,11/21/18 02:00:01 AM,0.2664,0.3822,0.2813
3110,11/21/18 02:15:01 AM,0.2660,0.3816,0.2813
3111,11/21/18 02:30:01 AM,0.2660,0.3822,0.2810
3112,11/21/18 02:45:01 AM,0.2660,0.3822,0.2810
3113,11/21/18 03:00:01 AM,0.2660,0.3816,0.2810
3114,11/21/18 03:15:01 AM,0.2657,0.3816,0.2810
3115,11/21/18 03:30:01 AM,0.2657,0.3816,0.2810
3116,11/21/18 03:45:01 AM,0.2657,0.3822,0.2810
3117,11/21/18 04:00:01 AM,0.2657,0.3816,0.2810
3118,11/21/18 04:15:01 AM,0.2657,0.3816,0.2810
3119,11/21/18 04:30:01 AM,0.2657,0.3816,0.2810
3120,11/21/18 04:45:01 AM,0.2660,0.3816,0.2810
3121,11/21/18 05:00:01 AM,0.2653,0.3816,0.2806
3122,11/21/18 05:15:01 AM,0.2657,0.3816,0.2806
3123,11/21/18 05:30:01 AM,0.2653,0.3816,0.2806
3124,11/21/18 05:45:01 AM,0.2653,0.3816,0.2806
3125,11/21/18 06:00:01 AM,0.2653,0.3816,0.2806
3126,11/21/18 06:15:01 AM,0.2650,0.3816,0.2806
3127,11/21/18 06:30:01 AM,0.2650,0.3816,0.2806
3128,11/21/18 06:45:01 AM,0.2650,0.3816,0.2806
3129,11/21/18 07:00:01 AM,0.2650,0.3811,0.2803
3130,11/21/18 07:15:01 AM,0.2646,0.3816,0.2803
3131,11/21/18 07:30:01 AM,0.2646,0.3811,0.2803
3132,11/21/18 07:45:01 AM,0.2646,0.3811,0.2803
3133,11/21/18 08:00:01 AM,0.2650,0.3811,0.2803
3134,11/21/18 08:15:01 AM,0.2646,0.3811,0.2803
3135,11/21/18 08:30:01 AM,0.2646,0.3811,0.2803
3136,11/21/18 08:45:01 AM,0.2646,0.3811,0.2803
3137,11/21/18 09:00:01 AM,0.2642,0.3816,0.2803
3138,11/21/18 09:15:01 AM,0.2642,0.3811,0.2803
3139,11/21/18 09:30:01 AM,0.2642,0.3811,0.2803
3140,11/21/18 09:45:01 AM,0.2642,0.3816,0.2803
3141,11/21/18 10:00:01 AM,0.2639,0.3816,0.2800
3142,11/21/18 10:15:01 AM,0.2642,0.3816,0.2800
3143,11/21/18 10:30:01 AM,0.2639,0.3816,0.2800
3144,11/21/18 10:45:01 AM,0.2642,0.3816,0.2800
3145,11/21/18 11:00:01 AM,0.2642,0.3816,0.2800
3146,11/21/18 11:15:01 AM,0.2639,0.3816,0.2800
3147,11/21/18 11:30:01 AM,0.2639,0.3811,0.2800
3148,11/21/18 11:45:01 AM,0.2639,0.3816,0.2800
3149,11/21/18 12:00:01 PM,0.2639,0.3816,0.2800
3150,11/21/18 12:15:01 PM,0.2639,0.3816,0.2800
3151,11/21/18 12:30:01 PM,0.2639,0.3816,0.2800
3152,11/21/18 12:45:01 PM,0.2639,0.3816,0.2800
3153,11/21/18 01:00:01 PM,0.2639,0.3816,0.2800
3154,11/21/18 01:15:01 PM,0.2639,0.3816,0.2800
3155,11/21/18 01:30:01 PM,0.2639,0.3816,0.2800
3156,11/21/18 01:45:01 PM,0.2635,0.3816,0.2800
3157,11/21/18 02:00:01 PM,0.2635,0.3816,0.2796
3158,11/21/18 02:15:01 PM,0.2635,0.3816,0.2800
3159,11/21/18 02:30:01 PM,0.2635,0.3816,0.2800
3160,11/21/18 02:45:01 PM,0.2635,0.3816,0.2796
3161,11/21/18 03:00:01 PM,0.2635,0.3816,0.2796
3162,11/21/18 03:15:01 PM,0.2635,0.3816,0.2796
3163,11/21/18 03:30:01 PM,0.2635,0.3816,0.2796
3164,11/21/18 03:45:01 PM,0.2635,0.3816,0.2796
3165,11/21/18 04:00:01 PM,0.2635,0.3816,0.2796
3166,11/21/18 04:15:01 PM,0.2635,0.3816,0.2796
3167,11/21/18 04:30:01 PM,0.2635,0.3816,0.2796
3168,11/21/18 04:45:01 PM,0.2632,0.3816,0.2796
3169,11/21/18 05:00:01 PM,0.2628,0.3816,0.2796
3170,11/21/18 05:15:01 PM,0.2628,0.3816,0.2793
3171,11/21/18 05:30:01 PM,0.2628,0.3816,0.2796
3172,11/21/18 05:45:01 PM,0.2628,0.3816,0.2796
3173,11/21/18 06:00:01 PM,0.2628,0.3816,0.2796
3174,11/21/18 06:15:01 PM,0.2628,0.3816,0.2796
3175,11/21/18 06:30:01 PM,0.2628,0.3816,0.2793
3176,11/21/18 06:45:01 PM,0.2628,0.3816,0.2796
3177,11/21/18 07:00:01 PM,0.2628,0.3816,0.2796
3178,11/21/18 07:15:01 PM,0.2624,0.3816,0.2796
3179,11/21/18 07:30:01 PM,0.2628,0.3816,0.2796
3180,11/21/18 07:45:01 PM,0.2624,0.3816,0.2796
3181,11/21/18 08:00:01 PM,0.2624,0.3816,0.2796
3182,11/21/18 08:15:01 PM,0.2624,0.3816,0.2796
3183,11/21/18 08:30:01 PM,0.2624,0.3816,0.2796
3184,11/21/18 08:45:01 PM,0.2624,0.3816,0.2796
3185,11/21/18 09:00:01 PM,0.2624,0.3816,0.2796
3186,11/21/18 09:15:01 PM,0.2624,0.3816,0.2796
3187,11/21/18 09:30:01 PM,0.2624,0.3816,0.2796
3188,11/21/18 09:45:01 PM,0.2621,0.3816,0.2796
3189,11/21/18 10:00:01 PM,0.2621,0.3816,0.2796
3190,11/21/18 10:15:01 PM,0.2621,0.3816,0.2796
3191,11/21/18 10:30:01 PM,0.2621,0.3822,0.2796
3192,11/21/18 10:45:01 PM,0.2621,0.3816,0.2796
3193,11/21/18 11:00:01 PM,0.2621,0.3816,0.2796
3194,11/21/18 11:15:01 PM,0.2621,0.3811,0.2796
3195,11/21/18 11:30:01 PM,0.2621,0.3816,0.2796
3196,11/21/18 11:45:01 PM,0.2621,0.3816,0.2796
3197,11/22/18 12:00:01 AM,0.2621,0.3811,0.2796
3198,11/22/18 12:15:01 AM,0.2621,0.3811,0.2796
3199,11/22/18 12:30:01 AM,0.2621,0.3811,0.2796
3200,11/22/18 12:45:01 AM,0.2621,0.3811,0.2796
3201,11/22/18 01:00:01 AM,0.2618,0.3811,0.2796
3202,11/22/18 01:15:01 AM,0.2618,0.3811,0.2796
3203,11/22/18 01:30:01 AM,0.2621,0.3811,0.2796
3204,11/22/18 01:45:01 AM,0.2621,0.3811,0.2796
3205,11/22/18 02:00:01 AM,0.2618,0.3811,0.2796
3206,11/22/18 02:15:01 AM,0.2621,0.3811,0.2796
3207,11/22/18 02:30:01 AM,0.2615,0.3811,0.2796
3208,11/22/18 02:45:01 AM,0.2615,0.3811,0.2796
3209,11/22/18 03:00:01 AM,0.2618,0.3811,0.2796
3210,11/22/18 03:15:01 AM,0.2615,0.3811,0.2796
3211,11/22/18 03:30:01 AM,0.2618,0.3811,0.2796
3212,11/22/18 03:45:01 AM,0.2615,0.3811,0.2796
3213,11/22/18 04:00:01 AM,0.2615,0.3811,0.2796
3214,11/22/18 04:15:01 AM,0.2615,0.3811,0.2796
3215,11/22/18 04:30:01 AM,0.2615,0.3811,0.2796
3216,11/22/18 04:45:01 AM,0.2611,0.3811,0.2796
3217,11/22/18 05:00:01 AM,0.2611,0.3811,0.2796
3218,11/22/18 05:15:01 AM,0.2611,0.3811,0.2796
3219,11/22/18 05:30:01 AM,0.2611,0.3804,0.2796
3220,11/22/18 05:45:01 AM,0.2611,0.3804,0.2793
3221,11/22/18 06:00:01 AM,0.2615,0.3804,0.2796
3222,11/22/18 06:15:01 AM,0.2611,0.3798,0.2796
3223,11/22/18 06:30:01 AM,0.2611,0.3798,0.2793
3224,11/22/18 06:45:01 AM,0.2607,0.3793,0.2793
3225,11/22/18 07:00:01 AM,0.2607,0.3793,0.2793
3226,11/22/18 07:15:01 AM,0.2607,0.3787,0.2793
3227,11/22/18 07:30:01 AM,0.2607,0.3787,0.2793
3228,11/22/18 07:45:01 AM,0.2607,0.3787,0.2793
3229,11/22/18 08:00:01 AM,0.2607,0.3780,0.2793
3230,11/22/18 08:15:01 AM,0.2607,0.3775,0.2793
3231,11/22/18 08:30:01 AM,0.2607,0.3769,0.2793
3232,11/22/18 08:45:01 AM,0.2604,0.3762,0.2793
3233,11/22/18 09:00:01 AM,0.2604,0.3758,0.2793
3234,11/22/18 09:15:01 AM,0.2607,0.3758,0.2793
3235,11/22/18 09:30:01 AM,0.2604,0.3751,0.2793
3236,11/22/18 09:45:01 AM,0.2600,0.3751,0.2793
3237,11/22/18 10:00:01 AM,0.2600,0.3746,0.2793
3238,11/22/18 10:15:01 AM,0.2600,0.3746,0.2793
3239,11/22/18 10:30:01 AM,0.2600,0.3746,0.2793
3240,11/22/18 10:45:01 AM,0.2600,0.3746,0.2793
3241,11/22/18 11:00:01 AM,0.2600,0.3746,0.2793
3242,11/22/18 11:15:01 AM,0.2600,0.3740,0.2793
3243,11/22/18 11:30:01 AM,0.2596,0.3740,0.2793
3244,11/22/18 11:45:01 AM,0.2600,0.3740,0.2790
3245,11/22/18 12:00:01 PM,0.2600,0.3740,0.2793
3246,11/22/18 12:15:01 PM,0.2596,0.3740,0.2793
3247,11/22/18 12:30:01 PM,0.2600,0.3740,0.2793
3248,11/22/18 12:45:01 PM,0.2596,0.3740,0.2793
3249,11/22/18 01:00:01 PM,0.2592,0.3740,0.2790
3250,11/22/18 01:15:01 PM,0.2592,0.3740,0.2790
3251,11/22/18 01:30:01 PM,0.2592,0.3740,0.2790
3252,11/22/18 01:45:01 PM,0.2592,0.3734,0.2790
3253,11/22/18 02:00:01 PM,0.2592,0.3734,0.2790
3254,11/22/18 02:15:01 PM,0.2592,0.3734,0.2790
3255,11/22/18 02:30:01 PM,0.2592,0.3734,0.2790
3256,11/22/18 02:45:01 PM,0.2592,0.3734,0.2790
3257,11/22/18 03:00:01 PM,0.2589,0.3729,0.2790
3258,11/22/18 03:15:01 PM,0.2589,0.3734,0.2790
3259,11/22/18 03:30:01 PM,0.2589,0.3734,0.2790
3260,11/22/18 03:45:01 PM,0.2589,0.3729,0.2790
3261,11/22/18 04:00:01 PM,0.2589,0.3734,0.2786
3262,11/22/18 04:15:01 PM,0.2589,0.3734,0.2786
3263,11/22/18 04:30:01 PM,0.2585,0.3734,0.2786
3264,11/22/18 04:45:01 PM,0.2592,0.3729,0.2786
3265,11/22/18 05:00:01 PM,0.2585,0.3729,0.2786
3266,11/22/18 05:15:01 PM,0.2585,0.3729,0.2786
3267,11/22/18 05:30:01 PM,0.2589,0.3722,0.2786
3268,11/22/18 05:45:01 PM,0.2585,0.3729,0.2786
3269,11/22/18 06:00:01 PM,0.2589,0.3729,0.2786
3270,11/22/18 06:15:01 PM,0.2589,0.3722,0.2786
3271,11/22/18 06:30:01 PM,0.2589,0.3722,0.2786
3272,11/22/18 06:45:01 PM,0.2589,0.3722,0.2786
3273,11/22/18 07:00:01 PM,0.2585,0.3722,0.2786
3274,11/22/18 07:15:01 PM,0.2589,0.3722,0.2786
3275,11/22/18 07:30:01 PM,0.2589,0.3722,0.2786
3276,11/22/18 07:45:01 PM,0.2582,0.3722,0.2786
3277,11/22/18 08:00:01 PM,0.2585,0.3722,0.2786
3278,11/22/18 08:15:01 PM,0.2582,0.3722,0.2786
3279,11/22/18 08:30:01 PM,0.2585,0.3722,0.2786
3280,11/22/18 08:45:01 PM,0.2582,0.3722,0.2786
3281,11/22/18 09:00:01 PM,0.2585,0.3722,0.2786
3282,11/22/18 09:15:01 PM,0.2582,0.3722,0.2786
3283,11/22/18 09:30:01 PM,0.2582,0.3722,0.2786
3284,11/22/18 09:45:01 PM,0.2585,0.3722,0.2786
3285,11/22/18 10:00:01 PM,0.2582,0.3716,0.2786
3286,11/22/18 10:15:01 PM,0.2579,0.3716,0.2786
3287,11/22/18 10:30:01 PM,0.2579,0.3716,0.2786
3288,11/22/18 10:45:01 PM,0.2579,0.3716,0.2786
3289,11/22/18 11:00:01 PM,0.2575,0.3716,0.2786
3290,11/22/18 11:15:01 PM,0.2575,0.3716,0.2786
3291,11/22/18 11:30:01 PM,0.2575,0.3716,0.2786
3292,11/22/18 11:45:01 PM,0.2575,0.3716,0.2786
3293,11/23/18 12:00:01 AM,0.2575,0.3716,0.2786
3294,11/23/18 12:15:01 AM,0.2571,0.3711,0.2786
3295,11/23/18 12:30:01 AM,0.2571,0.3711,0.2786
3296,11/23/18 12:45:01 AM,0.2571,0.3711,0.2783
3297,11/23/18 01:00:01 AM,0.2571,0.3711,0.2783
3298,11/23/18 01:15:01 AM,0.2567,0.3711,0.2783
3299,11/23/18 01:30:01 AM,0.2567,0.3711,0.2786
3300,11/23/18 01:45:01 AM,0.2567,0.3711,0.2783
3301,11/23/18 02:00:01 AM,0.2567,0.3711,0.2786
3302,11/23/18 02:15:01 AM,0.2567,0.3711,0.2783
3303,11/23/18 02:30:01 AM,0.2567,0.3705,0.2786
3304,11/23/18 02:45:01 AM,0.2564,0.3711,0.2786
3305,11/23/18 03:00:01 AM,0.2564,0.3705,0.2783
3306,11/23/18 03:15:01 AM,0.2564,0.3705,0.2783
3307,11/23/18 03:30:01 AM,0.2564,0.3705,0.2783
3308,11/23/18 03:45:01 AM,0.2564,0.3705,0.2783
3309,11/23/18 04:00:01 AM,0.2564,0.3705,0.2783
3310,11/23/18 04:15:01 AM,0.2560,0.3705,0.2783
3311,11/23/18 04:30:01 AM,0.2560,0.3705,0.2783
3312,11/23/18 04:45:01 AM,0.2560,0.3705,0.2783
3313,11/23/18 05:00:01 AM,0.2560,0.3705,0.2783
3314,11/23/18 05:15:01 AM,0.2557,0.3705,0.2783
3315,11/23/18 05:30:01 AM,0.2557,0.3705,0.2783
3316,11/23/18 05:45:01 AM,0.2557,0.3705,0.2783
3317,11/23/18 06:00:01 AM,0.2553,0.3705,0.2783
3318,11/23/18 06:15:01 AM,0.2553,0.3705,0.2783
3319,11/23/18 06:30:01 AM,0.2553,0.3705,0.2783
3320,11/23/18 06:45:01 AM,0.2557,0.3705,0.2780
3321,11/23/18 07:00:01 AM,0.2550,0.3705,0.2780
3322,11/23/18 07:15:01 AM,0.2550,0.3699,0.2783
3323,11/23/18 07:30:01 AM,0.2550,0.3699,0.2783
3324,11/23/18 07:45:01 AM,0.2546,0.3699,0.2780
3325,11/23/18 08:00:01 AM,0.2546,0.3699,0.2780
3326,11/23/18 08:15:01 AM,0.2546,0.3699,0.2780
