"Plot Title: 20386723"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 20386723, SEN S/N: 20385903)","Water Content, m³/m³ (LGR S/N: 20386723, SEN S/N: 20385904)"
511,05/29/19 11:00:01 PM,0.3787,0.3769
512,05/29/19 11:15:01 PM,0.3787,0.3762
513,05/29/19 11:30:01 PM,0.3793,0.3769
514,05/29/19 11:45:01 PM,0.3787,0.3769
515,05/30/19 12:00:01 AM,0.3787,0.3762
516,05/30/19 12:15:01 AM,0.3787,0.3762
517,05/30/19 12:30:01 AM,0.3780,0.3762
518,05/30/19 12:45:01 AM,0.3787,0.3762
519,05/30/19 01:00:01 AM,0.3787,0.3758
520,05/30/19 01:15:01 AM,0.3780,0.3762
521,05/30/19 01:30:01 AM,0.3787,0.3762
522,05/30/19 01:45:01 AM,0.3780,0.3762
523,05/30/19 02:00:01 AM,0.3780,0.3762
524,05/30/19 02:15:01 AM,0.3787,0.3762
525,05/30/19 02:30:01 AM,0.3787,0.3758
526,05/30/19 02:45:01 AM,0.3780,0.3758
527,05/30/19 03:00:01 AM,0.3787,0.3758
528,05/30/19 03:15:01 AM,0.3780,0.3758
529,05/30/19 03:30:01 AM,0.3775,0.3762
530,05/30/19 03:45:01 AM,0.3787,0.3758
531,05/30/19 04:00:01 AM,0.3780,0.3762
532,05/30/19 04:15:01 AM,0.3775,0.3758
533,05/30/19 04:30:01 AM,0.3780,0.3758
534,05/30/19 04:45:01 AM,0.3780,0.3758
535,05/30/19 05:00:01 AM,0.3775,0.3758
536,05/30/19 05:15:01 AM,0.3780,0.3758
537,05/30/19 05:30:01 AM,0.3780,0.3758
538,05/30/19 05:45:01 AM,0.3780,0.3758
539,05/30/19 06:00:01 AM,0.3780,0.3758
540,05/30/19 06:15:01 AM,0.3780,0.3758
541,05/30/19 06:30:01 AM,0.3775,0.3758
542,05/30/19 06:45:01 AM,0.3787,0.3758
543,05/30/19 07:00:01 AM,0.3780,0.3758
544,05/30/19 07:15:01 AM,0.3775,0.3758
545,05/30/19 07:30:01 AM,0.3787,0.3751
546,05/30/19 07:45:01 AM,0.3775,0.3758
547,05/30/19 08:00:01 AM,0.3775,0.3758
548,05/30/19 08:15:01 AM,0.3787,0.3751
549,05/30/19 08:30:01 AM,0.3787,0.3758
550,05/30/19 08:45:01 AM,0.3775,0.3751
551,05/30/19 09:00:01 AM,0.3780,0.3758
552,05/30/19 09:15:01 AM,0.3787,0.3758
553,05/30/19 09:30:01 AM,0.3780,0.3758
554,05/30/19 09:45:01 AM,0.3780,0.3758
555,05/30/19 10:00:01 AM,0.3793,0.3758
556,05/30/19 10:15:01 AM,0.3780,0.3762
557,05/30/19 10:30:01 AM,0.3787,0.3758
558,05/30/19 10:45:01 AM,0.3787,0.3758
559,05/30/19 11:00:01 AM,0.3787,0.3758
560,05/30/19 11:15:01 AM,0.3793,0.3758
561,05/30/19 11:30:01 AM,0.3780,0.3758
562,05/30/19 11:45:01 AM,0.3787,0.3758
563,05/30/19 12:00:01 PM,0.3787,0.3758
564,05/30/19 12:15:01 PM,0.3787,0.3758
565,05/30/19 12:30:01 PM,0.3798,0.3758
566,05/30/19 12:45:01 PM,0.3787,0.3751
567,05/30/19 01:00:01 PM,0.3787,0.3762
568,05/30/19 01:15:01 PM,0.3787,0.3762
569,05/30/19 01:30:01 PM,0.3787,0.3758
570,05/30/19 01:45:01 PM,0.3798,0.3758
571,05/30/19 02:00:01 PM,0.3787,0.3762
572,05/30/19 02:15:01 PM,0.3798,0.3758
573,05/30/19 02:30:01 PM,0.3787,0.3762
574,05/30/19 02:45:01 PM,0.3793,0.3762
575,05/30/19 03:00:01 PM,0.3793,0.3762
576,05/30/19 03:15:01 PM,0.3787,0.3758
577,05/30/19 03:30:01 PM,0.3793,0.3762
578,05/30/19 03:45:01 PM,0.3787,0.3762
579,05/30/19 04:00:01 PM,0.3798,0.3762
580,05/30/19 04:15:01 PM,0.3787,0.3762
581,05/30/19 04:30:01 PM,0.3793,0.3762
582,05/30/19 04:45:01 PM,0.3793,0.3769
583,05/30/19 05:00:01 PM,0.3798,0.3762
584,05/30/19 05:15:01 PM,0.3793,0.3762
585,05/30/19 05:30:01 PM,0.3787,0.3775
586,05/30/19 05:45:01 PM,0.3793,0.3816
587,05/30/19 06:00:01 PM,0.3793,0.3811
588,05/30/19 06:15:01 PM,0.3793,0.3816
589,05/30/19 06:30:01 PM,0.3787,0.3816
590,05/30/19 06:45:01 PM,0.3798,0.3822
591,05/30/19 07:00:01 PM,0.3798,0.3816
592,05/30/19 07:15:01 PM,0.3793,0.3816
593,05/30/19 07:30:01 PM,0.3793,0.3816
594,05/30/19 07:45:01 PM,0.3798,0.3822
595,05/30/19 08:00:01 PM,0.3793,0.3822
596,05/30/19 08:15:01 PM,0.3798,0.3822
597,05/30/19 08:30:01 PM,0.3793,0.3822
598,05/30/19 08:45:01 PM,0.3787,0.3816
599,05/30/19 09:00:01 PM,0.3793,0.3816
600,05/30/19 09:15:01 PM,0.3793,0.3816
601,05/30/19 09:30:01 PM,0.3787,0.3816
602,05/30/19 09:45:01 PM,0.3793,0.3816
603,05/30/19 10:00:01 PM,0.3787,0.3811
604,05/30/19 10:15:01 PM,0.3793,0.3811
605,05/30/19 10:30:01 PM,0.3787,0.3811
606,05/30/19 10:45:01 PM,0.3787,0.3804
607,05/30/19 11:00:01 PM,0.3787,0.3798
608,05/30/19 11:15:01 PM,0.3787,0.3804
609,05/30/19 11:30:01 PM,0.3787,0.3798
610,05/30/19 11:45:01 PM,0.3780,0.3804
611,05/31/19 12:00:01 AM,0.3787,0.3798
612,05/31/19 12:15:01 AM,0.3787,0.3798
613,05/31/19 12:30:01 AM,0.3780,0.3798
614,05/31/19 12:45:01 AM,0.3787,0.3798
615,05/31/19 01:00:01 AM,0.3787,0.3798
616,05/31/19 01:15:01 AM,0.3780,0.3798
617,05/31/19 01:30:01 AM,0.3787,0.3798
618,05/31/19 01:45:01 AM,0.3787,0.3798
619,05/31/19 02:00:01 AM,0.3787,0.3793
620,05/31/19 02:15:01 AM,0.3787,0.3793
621,05/31/19 02:30:01 AM,0.3780,0.3793
622,05/31/19 02:45:01 AM,0.3780,0.3793
623,05/31/19 03:00:01 AM,0.3787,0.3793
624,05/31/19 03:15:01 AM,0.3780,0.3793
625,05/31/19 03:30:01 AM,0.3780,0.3787
626,05/31/19 03:45:01 AM,0.3787,0.3793
627,05/31/19 04:00:01 AM,0.3780,0.3787
628,05/31/19 04:15:01 AM,0.3780,0.3787
629,05/31/19 04:30:01 AM,0.3787,0.3793
630,05/31/19 04:45:01 AM,0.3787,0.3787
631,05/31/19 05:00:01 AM,0.3780,0.3787
632,05/31/19 05:15:01 AM,0.3787,0.3787
633,05/31/19 05:30:01 AM,0.3787,0.3787
634,05/31/19 05:45:01 AM,0.3787,0.3787
635,05/31/19 06:00:01 AM,0.3787,0.3787
636,05/31/19 06:15:01 AM,0.3787,0.3787
637,05/31/19 06:30:01 AM,0.3787,0.3787
638,05/31/19 06:45:01 AM,0.3787,0.3787
639,05/31/19 07:00:01 AM,0.3787,0.3780
640,05/31/19 07:15:01 AM,0.3787,0.3780
641,05/31/19 07:30:01 AM,0.3787,0.3780
642,05/31/19 07:45:01 AM,0.3787,0.3787
643,05/31/19 08:00:01 AM,0.3798,0.3787
644,05/31/19 08:15:01 AM,0.3787,0.3787
645,05/31/19 08:30:01 AM,0.3787,0.3787
646,05/31/19 08:45:01 AM,0.3793,0.3780
647,05/31/19 09:00:01 AM,0.3793,0.3787
648,05/31/19 09:15:01 AM,0.3793,0.3787
649,05/31/19 09:30:01 AM,0.3793,0.3787
650,05/31/19 09:45:01 AM,0.3793,0.3787
651,05/31/19 10:00:01 AM,0.3798,0.3787
652,05/31/19 10:15:01 AM,0.3793,0.3787
653,05/31/19 10:30:01 AM,0.3804,0.3780
654,05/31/19 10:45:01 AM,0.3793,0.3793
655,05/31/19 11:00:01 AM,0.3798,0.3787
656,05/31/19 11:15:01 AM,0.3798,0.3793
657,05/31/19 11:30:01 AM,0.3804,0.3787
658,05/31/19 11:45:01 AM,0.3798,0.3793
659,05/31/19 12:00:01 PM,0.3798,0.3787
660,05/31/19 12:15:01 PM,0.3798,0.3787
661,05/31/19 12:30:01 PM,0.3798,0.3787
662,05/31/19 12:45:01 PM,0.3798,0.3787
663,05/31/19 01:00:01 PM,0.3798,0.3787
664,05/31/19 01:15:01 PM,0.3798,0.3780
665,05/31/19 01:30:01 PM,0.3804,0.3787
666,05/31/19 01:45:01 PM,0.3804,0.3793
667,05/31/19 02:00:01 PM,0.3798,0.3793
668,05/31/19 02:15:01 PM,0.3804,0.3787
669,05/31/19 02:30:01 PM,0.3804,0.3793
670,05/31/19 02:45:01 PM,0.3804,0.3793
671,05/31/19 03:00:01 PM,0.3811,0.3793
672,05/31/19 03:15:01 PM,0.3804,0.3793
673,05/31/19 03:30:01 PM,0.3811,0.3798
674,05/31/19 03:45:01 PM,0.3811,0.3787
675,05/31/19 04:00:01 PM,0.3811,0.3798
676,05/31/19 04:15:01 PM,0.3811,0.3798
677,05/31/19 04:30:01 PM,0.3811,0.3798
678,05/31/19 04:45:01 PM,0.3804,0.3804
679,05/31/19 05:00:01 PM,0.3811,0.3798
680,05/31/19 05:15:01 PM,0.3811,0.3798
681,05/31/19 05:30:01 PM,0.3811,0.3793
682,05/31/19 05:45:01 PM,0.3811,0.3798
683,05/31/19 06:00:01 PM,0.3811,0.3793
684,05/31/19 06:15:01 PM,0.3804,0.3798
685,05/31/19 06:30:01 PM,0.3804,0.3798
686,05/31/19 06:45:01 PM,0.3811,0.3804
687,05/31/19 07:00:01 PM,0.3804,0.3798
688,05/31/19 07:15:01 PM,0.3811,0.3798
689,05/31/19 07:30:01 PM,0.3804,0.3798
690,05/31/19 07:45:01 PM,0.3811,0.3798
691,05/31/19 08:00:01 PM,0.3804,0.3798
692,05/31/19 08:15:01 PM,0.3804,0.3798
693,05/31/19 08:30:01 PM,0.3798,0.3798
694,05/31/19 08:45:01 PM,0.3798,0.3798
695,05/31/19 09:00:01 PM,0.3798,0.3804
696,05/31/19 09:15:01 PM,0.3798,0.3798
697,05/31/19 09:30:01 PM,0.3793,0.3798
698,05/31/19 09:45:01 PM,0.3798,0.3798
699,05/31/19 10:00:01 PM,0.3793,0.3793
700,05/31/19 10:15:01 PM,0.3793,0.3798
701,05/31/19 10:30:01 PM,0.3793,0.3793
702,05/31/19 10:45:01 PM,0.3793,0.3793
703,05/31/19 11:00:01 PM,0.3787,0.3793
704,05/31/19 11:15:01 PM,0.3793,0.3793
705,05/31/19 11:30:01 PM,0.3787,0.3787
706,05/31/19 11:45:01 PM,0.3787,0.3793
707,06/01/19 12:00:01 AM,0.3798,0.3793
708,06/01/19 12:15:01 AM,0.3787,0.3793
709,06/01/19 12:30:01 AM,0.3787,0.3787
710,06/01/19 12:45:01 AM,0.3793,0.3793
711,06/01/19 01:00:01 AM,0.3787,0.3793
712,06/01/19 01:15:01 AM,0.3780,0.3793
713,06/01/19 01:30:01 AM,0.3787,0.3793
714,06/01/19 01:45:01 AM,0.3780,0.3793
715,06/01/19 02:00:01 AM,0.3780,0.3793
716,06/01/19 02:15:01 AM,0.3780,0.3787
717,06/01/19 02:30:01 AM,0.3780,0.3787
718,06/01/19 02:45:01 AM,0.3780,0.3787
719,06/01/19 03:00:01 AM,0.3780,0.3787
720,06/01/19 03:15:01 AM,0.3780,0.3780
721,06/01/19 03:30:01 AM,0.3780,0.3780
722,06/01/19 03:45:01 AM,0.3780,0.3780
723,06/01/19 04:00:01 AM,0.3780,0.3787
724,06/01/19 04:15:01 AM,0.3780,0.3787
725,06/01/19 04:30:01 AM,0.3780,0.3787
726,06/01/19 04:45:01 AM,0.3780,0.3780
727,06/01/19 05:00:01 AM,0.3780,0.3780
728,06/01/19 05:15:01 AM,0.3780,0.3780
729,06/01/19 05:30:01 AM,0.3787,0.3780
730,06/01/19 05:45:01 AM,0.3787,0.3780
731,06/01/19 06:00:01 AM,0.3780,0.3787
732,06/01/19 06:15:01 AM,0.3775,0.3780
733,06/01/19 06:30:01 AM,0.3780,0.3780
734,06/01/19 06:45:01 AM,0.3780,0.3787
735,06/01/19 07:00:01 AM,0.3780,0.3780
736,06/01/19 07:15:01 AM,0.3793,0.3780
737,06/01/19 07:30:01 AM,0.3780,0.3787
738,06/01/19 07:45:01 AM,0.3780,0.3780
739,06/01/19 08:00:01 AM,0.3780,0.3775
740,06/01/19 08:15:01 AM,0.3780,0.3787
741,06/01/19 08:30:01 AM,0.3787,0.3787
742,06/01/19 08:45:01 AM,0.3780,0.3780
743,06/01/19 09:00:01 AM,0.3780,0.3787
744,06/01/19 09:15:01 AM,0.3780,0.3787
745,06/01/19 09:30:01 AM,0.3787,0.3780
746,06/01/19 09:45:01 AM,0.3787,0.3787
747,06/01/19 10:00:01 AM,0.3787,0.3787
748,06/01/19 10:15:01 AM,0.3793,0.3787
749,06/01/19 10:30:01 AM,0.3787,0.3787
750,06/01/19 10:45:01 AM,0.3787,0.3787
751,06/01/19 11:00:01 AM,0.3787,0.3780
752,06/01/19 11:15:01 AM,0.3787,0.3787
753,06/01/19 11:30:01 AM,0.3787,0.3780
754,06/01/19 11:45:01 AM,0.3787,0.3780
755,06/01/19 12:00:01 PM,0.3793,0.3787
756,06/01/19 12:15:01 PM,0.3798,0.3787
757,06/01/19 12:30:01 PM,0.3787,0.3787
758,06/01/19 12:45:01 PM,0.3787,0.3787
759,06/01/19 01:00:01 PM,0.3787,0.3787
760,06/01/19 01:15:01 PM,0.3793,0.3787
761,06/01/19 01:30:01 PM,0.3793,0.3787
762,06/01/19 01:45:01 PM,0.3787,0.3787
763,06/01/19 02:00:01 PM,0.3793,0.3787
764,06/01/19 02:15:01 PM,0.3793,0.3787
765,06/01/19 02:30:01 PM,0.3798,0.3780
766,06/01/19 02:45:01 PM,0.3793,0.3787
767,06/01/19 03:00:01 PM,0.3793,0.3787
768,06/01/19 03:15:01 PM,0.3798,0.3787
769,06/01/19 03:30:01 PM,0.3798,0.3787
770,06/01/19 03:45:01 PM,0.3798,0.3793
771,06/01/19 04:00:01 PM,0.3798,0.3793
772,06/01/19 04:15:01 PM,0.3793,0.3793
773,06/01/19 04:30:01 PM,0.3798,0.3793
774,06/01/19 04:45:01 PM,0.3804,0.3793
775,06/01/19 05:00:01 PM,0.3793,0.3793
776,06/01/19 05:15:01 PM,0.3793,0.3787
777,06/01/19 05:30:01 PM,0.3793,0.3793
778,06/01/19 05:45:01 PM,0.3798,0.3793
779,06/01/19 06:00:01 PM,0.3798,0.3811
780,06/01/19 06:15:01 PM,0.3798,0.3804
781,06/01/19 06:30:01 PM,0.3804,0.3811
782,06/01/19 06:45:01 PM,0.3793,0.3811
783,06/01/19 07:00:01 PM,0.3804,0.3804
784,06/01/19 07:15:01 PM,0.3798,0.3811
785,06/01/19 07:30:01 PM,0.3793,0.3804
786,06/01/19 07:45:01 PM,0.3798,0.3804
787,06/01/19 08:00:01 PM,0.3793,0.3811
788,06/01/19 08:15:01 PM,0.3787,0.3804
789,06/01/19 08:30:01 PM,0.3793,0.3804
790,06/01/19 08:45:01 PM,0.3793,0.3804
791,06/01/19 09:00:01 PM,0.3787,0.3804
792,06/01/19 09:15:01 PM,0.3798,0.3798
793,06/01/19 09:30:01 PM,0.3793,0.3811
794,06/01/19 09:45:01 PM,0.3787,0.3804
795,06/01/19 10:00:01 PM,0.3793,0.3798
796,06/01/19 10:15:01 PM,0.3787,0.3811
797,06/01/19 10:30:01 PM,0.3787,0.3811
798,06/01/19 10:45:01 PM,0.3793,0.3816
799,06/01/19 11:00:01 PM,0.3793,0.3822
800,06/01/19 11:15:01 PM,0.3787,0.3822
801,06/01/19 11:30:01 PM,0.3793,0.3822
802,06/01/19 11:45:01 PM,0.3787,0.3822
803,06/02/19 12:00:01 AM,0.3787,0.3816
804,06/02/19 12:15:01 AM,0.3793,0.3822
805,06/02/19 12:30:01 AM,0.3787,0.3822
806,06/02/19 12:45:01 AM,0.3787,0.3854
807,06/02/19 01:00:01 AM,0.3787,0.3854
808,06/02/19 01:15:01 AM,0.3787,0.3854
809,06/02/19 01:30:01 AM,0.3780,0.3872
810,06/02/19 01:45:01 AM,0.3787,0.4102
811,06/02/19 02:00:01 AM,0.3787,0.4148
812,06/02/19 02:15:01 AM,0.3787,0.4141
813,06/02/19 02:30:01 AM,0.3787,0.4135
814,06/02/19 02:45:01 AM,0.3787,0.4141
815,06/02/19 03:00:01 AM,0.3793,0.4135
816,06/02/19 03:15:01 AM,0.3798,0.4135
817,06/02/19 03:30:01 AM,0.3798,0.4141
818,06/02/19 03:45:01 AM,0.3793,0.4141
819,06/02/19 04:00:01 AM,0.3798,0.4141
820,06/02/19 04:15:01 AM,0.3798,0.4141
821,06/02/19 04:30:01 AM,0.3793,0.4141
822,06/02/19 04:45:01 AM,0.3798,0.4141
823,06/02/19 05:00:01 AM,0.3804,0.4141
824,06/02/19 05:15:01 AM,0.3804,0.4141
825,06/02/19 05:30:01 AM,0.3804,0.4141
826,06/02/19 05:45:01 AM,0.3798,0.4141
827,06/02/19 06:00:01 AM,0.3804,0.4141
828,06/02/19 06:15:01 AM,0.3798,0.4141
829,06/02/19 06:30:01 AM,0.3798,0.4141
830,06/02/19 06:45:01 AM,0.3798,0.4141
831,06/02/19 07:00:01 AM,0.3804,0.4141
832,06/02/19 07:15:01 AM,0.3798,0.4141
833,06/02/19 07:30:01 AM,0.3804,0.4141
834,06/02/19 07:45:01 AM,0.3798,0.4141
835,06/02/19 08:00:01 AM,0.3798,0.4148
836,06/02/19 08:15:01 AM,0.3798,0.4148
837,06/02/19 08:30:01 AM,0.3798,0.4148
838,06/02/19 08:45:01 AM,0.3798,0.4141
839,06/02/19 09:00:01 AM,0.3804,0.4141
840,06/02/19 09:15:01 AM,0.3798,0.4148
841,06/02/19 09:30:01 AM,0.3798,0.4148
842,06/02/19 09:45:01 AM,0.3793,0.4148
843,06/02/19 10:00:01 AM,0.3798,0.4148
844,06/02/19 10:15:01 AM,0.3798,0.4148
845,06/02/19 10:30:01 AM,0.3793,0.4148
846,06/02/19 10:45:01 AM,0.3798,0.4148
847,06/02/19 11:00:01 AM,0.3804,0.4148
848,06/02/19 11:15:01 AM,0.3793,0.4148
849,06/02/19 11:30:01 AM,0.3804,0.4155
850,06/02/19 11:45:01 AM,0.3798,0.4155
851,06/02/19 12:00:01 PM,0.3793,0.4155
852,06/02/19 12:15:01 PM,0.3798,0.4148
853,06/02/19 12:30:01 PM,0.3798,0.4155
854,06/02/19 12:45:01 PM,0.3793,0.4155
855,06/02/19 01:00:01 PM,0.3798,0.4148
856,06/02/19 01:15:01 PM,0.3798,0.4148
857,06/02/19 01:30:01 PM,0.3798,0.4155
858,06/02/19 01:45:01 PM,0.3798,0.4155
859,06/02/19 02:00:01 PM,0.3793,0.4148
860,06/02/19 02:15:01 PM,0.3798,0.4155
861,06/02/19 02:30:01 PM,0.3793,0.4155
862,06/02/19 02:45:01 PM,0.3798,0.4155
863,06/02/19 03:00:01 PM,0.3804,0.4155
864,06/02/19 03:15:01 PM,0.3798,0.4155
865,06/02/19 03:30:01 PM,0.3798,0.4155
866,06/02/19 03:45:01 PM,0.3798,0.4155
867,06/02/19 04:00:01 PM,0.3798,0.4155
868,06/02/19 04:15:01 PM,0.3804,0.4155
869,06/02/19 04:30:01 PM,0.3798,0.4162
870,06/02/19 04:45:01 PM,0.3804,0.4155
871,06/02/19 05:00:01 PM,0.3798,0.4155
872,06/02/19 05:15:01 PM,0.3798,0.4162
873,06/02/19 05:30:01 PM,0.3798,0.4155
874,06/02/19 05:45:01 PM,0.3798,0.4155
875,06/02/19 06:00:01 PM,0.3798,0.4162
876,06/02/19 06:15:01 PM,0.3798,0.4169
877,06/02/19 06:30:01 PM,0.3798,0.4162
878,06/02/19 06:45:01 PM,0.3798,0.4169
879,06/02/19 07:00:01 PM,0.3798,0.4169
880,06/02/19 07:15:01 PM,0.3798,0.4169
881,06/02/19 07:30:01 PM,0.3793,0.4162
882,06/02/19 07:45:01 PM,0.3793,0.4162
883,06/02/19 08:00:01 PM,0.3793,0.4162
884,06/02/19 08:15:01 PM,0.3793,0.4162
885,06/02/19 08:30:01 PM,0.3793,0.4162
886,06/02/19 08:45:01 PM,0.3793,0.4162
887,06/02/19 09:00:01 PM,0.3798,0.4162
888,06/02/19 09:15:01 PM,0.3793,0.4169
889,06/02/19 09:30:01 PM,0.3793,0.4162
890,06/02/19 09:45:01 PM,0.3793,0.4169
891,06/02/19 10:00:01 PM,0.3793,0.4162
892,06/02/19 10:15:01 PM,0.3787,0.4162
893,06/02/19 10:30:01 PM,0.3787,0.4162
894,06/02/19 10:45:01 PM,0.3787,0.4169
895,06/02/19 11:00:01 PM,0.3787,0.4162
896,06/02/19 11:15:01 PM,0.3787,0.4169
897,06/02/19 11:30:01 PM,0.3787,0.4169
898,06/02/19 11:45:01 PM,0.3787,0.4169
899,06/03/19 12:00:01 AM,0.3787,0.4162
900,06/03/19 12:15:01 AM,0.3787,0.4169
901,06/03/19 12:30:01 AM,0.3793,0.4162
902,06/03/19 12:45:01 AM,0.3787,0.4162
903,06/03/19 01:00:01 AM,0.3787,0.4162
904,06/03/19 01:15:01 AM,0.3787,0.4162
905,06/03/19 01:30:01 AM,0.3787,0.4162
906,06/03/19 01:45:01 AM,0.3780,0.4162
907,06/03/19 02:00:01 AM,0.3787,0.4162
908,06/03/19 02:15:01 AM,0.3780,0.4162
909,06/03/19 02:30:01 AM,0.3780,0.4155
910,06/03/19 02:45:01 AM,0.3780,0.4155
911,06/03/19 03:00:01 AM,0.3780,0.4155
912,06/03/19 03:15:01 AM,0.3787,0.4148
913,06/03/19 03:30:01 AM,0.3780,0.4155
914,06/03/19 03:45:01 AM,0.3787,0.4155
915,06/03/19 04:00:01 AM,0.3780,0.4155
916,06/03/19 04:15:01 AM,0.3787,0.4148
917,06/03/19 04:30:01 AM,0.3780,0.4148
918,06/03/19 04:45:01 AM,0.3780,0.4148
919,06/03/19 05:00:01 AM,0.3787,0.4148
920,06/03/19 05:15:01 AM,0.3787,0.4141
921,06/03/19 05:30:01 AM,0.3787,0.4141
922,06/03/19 05:45:01 AM,0.3787,0.4141
923,06/03/19 06:00:01 AM,0.3793,0.4135
924,06/03/19 06:15:01 AM,0.3793,0.4135
925,06/03/19 06:30:01 AM,0.3787,0.4128
926,06/03/19 06:45:01 AM,0.3787,0.4121
927,06/03/19 07:00:01 AM,0.3787,0.4121
928,06/03/19 07:15:01 AM,0.3787,0.4121
929,06/03/19 07:30:01 AM,0.3787,0.4121
930,06/03/19 07:45:01 AM,0.3793,0.4114
931,06/03/19 08:00:01 AM,0.3804,0.4107
932,06/03/19 08:15:01 AM,0.3798,0.4107
933,06/03/19 08:30:01 AM,0.3798,0.4114
934,06/03/19 08:45:01 AM,0.3793,0.4107
935,06/03/19 09:00:01 AM,0.3793,0.4107
936,06/03/19 09:15:01 AM,0.3793,0.4107
937,06/03/19 09:30:01 AM,0.3793,0.4114
938,06/03/19 09:45:01 AM,0.3798,0.4114
939,06/03/19 10:00:01 AM,0.3793,0.4107
940,06/03/19 10:15:01 AM,0.3804,0.4114
941,06/03/19 10:30:01 AM,0.3798,0.4114
942,06/03/19 10:45:01 AM,0.3798,0.4107
943,06/03/19 11:00:01 AM,0.3798,0.4114
944,06/03/19 11:15:01 AM,0.3798,0.4114
945,06/03/19 11:30:01 AM,0.3804,0.4121
946,06/03/19 11:45:01 AM,0.3798,0.4128
947,06/03/19 12:00:01 PM,0.3798,0.4128
948,06/03/19 12:15:01 PM,0.3798,0.4128
949,06/03/19 12:30:01 PM,0.3798,0.4135
950,06/03/19 12:45:01 PM,0.3811,0.4135
951,06/03/19 01:00:01 PM,0.3811,0.4128
952,06/03/19 01:15:01 PM,0.3811,0.4128
953,06/03/19 01:30:01 PM,0.3804,0.4107
954,06/03/19 01:45:01 PM,0.3811,0.4081
955,06/03/19 02:00:01 PM,0.3804,0.4069
956,06/03/19 02:15:01 PM,0.3804,0.4029
957,06/03/19 02:30:01 PM,0.3804,0.4022
958,06/03/19 02:45:01 PM,0.3811,0.4022
959,06/03/19 03:00:01 PM,0.3811,0.4022
960,06/03/19 03:15:01 PM,0.3811,0.4016
961,06/03/19 03:30:01 PM,0.3804,0.3927
962,06/03/19 03:45:01 PM,0.3811,0.3927
963,06/03/19 04:00:01 PM,0.3811,0.3920
964,06/03/19 04:15:01 PM,0.3811,0.3927
965,06/03/19 04:30:01 PM,0.3811,0.3915
966,06/03/19 04:45:01 PM,0.3816,0.3915
967,06/03/19 05:00:01 PM,0.3811,0.3920
968,06/03/19 05:15:01 PM,0.3811,0.3915
969,06/03/19 05:30:01 PM,0.3816,0.3915
970,06/03/19 05:45:01 PM,0.3811,0.3920
971,06/03/19 06:00:01 PM,0.3811,0.3915
972,06/03/19 06:15:01 PM,0.3811,0.3909
973,06/03/19 06:30:01 PM,0.3804,0.3909
974,06/03/19 06:45:01 PM,0.3804,0.3909
975,06/03/19 07:00:01 PM,0.3804,0.3909
976,06/03/19 07:15:01 PM,0.3804,0.3902
977,06/03/19 07:30:01 PM,0.3798,0.3909
978,06/03/19 07:45:01 PM,0.3804,0.3909
979,06/03/19 08:00:01 PM,0.3798,0.3902
980,06/03/19 08:15:01 PM,0.3798,0.3902
981,06/03/19 08:30:01 PM,0.3793,0.3902
982,06/03/19 08:45:01 PM,0.3798,0.3895
983,06/03/19 09:00:01 PM,0.3793,0.3890
984,06/03/19 09:15:01 PM,0.3793,0.3890
985,06/03/19 09:30:01 PM,0.3787,0.3877
986,06/03/19 09:45:01 PM,0.3793,0.3883
987,06/03/19 10:00:01 PM,0.3787,0.3877
988,06/03/19 10:15:01 PM,0.3793,0.3877
989,06/03/19 10:30:01 PM,0.3787,0.3872
990,06/03/19 10:45:01 PM,0.3793,0.3877
991,06/03/19 11:00:01 PM,0.3787,0.3877
992,06/03/19 11:15:01 PM,0.3793,0.3872
993,06/03/19 11:30:01 PM,0.3787,0.3872
994,06/03/19 11:45:01 PM,0.3793,0.3872
995,06/04/19 12:00:01 AM,0.3787,0.3865
996,06/04/19 12:15:01 AM,0.3787,0.3865
997,06/04/19 12:30:01 AM,0.3793,0.3865
998,06/04/19 12:45:01 AM,0.3787,0.3865
999,06/04/19 01:00:01 AM,0.3787,0.3859
1000,06/04/19 01:15:01 AM,0.3793,0.3859
1001,06/04/19 01:30:01 AM,0.3787,0.3859
1002,06/04/19 01:45:01 AM,0.3787,0.3859
1003,06/04/19 02:00:01 AM,0.3787,0.3859
1004,06/04/19 02:15:01 AM,0.3793,0.3859
1005,06/04/19 02:30:01 AM,0.3787,0.3859
1006,06/04/19 02:45:01 AM,0.3787,0.3859
1007,06/04/19 03:00:01 AM,0.3787,0.3859
1008,06/04/19 03:15:01 AM,0.3787,0.3859
1009,06/04/19 03:30:01 AM,0.3787,0.3854
1010,06/04/19 03:45:01 AM,0.3793,0.3854
1011,06/04/19 04:00:01 AM,0.3787,0.3854
1012,06/04/19 04:15:01 AM,0.3787,0.3854
1013,06/04/19 04:30:01 AM,0.3787,0.3847
1014,06/04/19 04:45:01 AM,0.3787,0.3854
1015,06/04/19 05:00:01 AM,0.3787,0.3847
1016,06/04/19 05:15:01 AM,0.3787,0.3840
1017,06/04/19 05:30:01 AM,0.3793,0.3847
1018,06/04/19 05:45:01 AM,0.3793,0.3840
1019,06/04/19 06:00:01 AM,0.3787,0.3840
1020,06/04/19 06:15:01 AM,0.3787,0.3840
1021,06/04/19 06:30:01 AM,0.3793,0.3840
1022,06/04/19 06:45:01 AM,0.3787,0.3840
1023,06/04/19 07:00:01 AM,0.3793,0.3834
